,active_sw,age,bats,birth_city,birth_country,birth_date,birth_state,college,death_city,death_country,death_date,death_state,end_date,file_code,gender,height_feet,height_inches,high_school,jersey_number,name_display_first_last,name_display_first_last_html,name_display_last_first,name_display_last_first_html,name_display_roster,name_display_roster_html,name_first,name_full,name_last,name_matrilineal,name_middle,name_nick,name_prefix,name_title,name_use,player_id,primary_position,primary_position_txt,primary_sport_code,primary_stat_type,pro_debut_date,start_date,status,status_code,status_date,team_abbrev,team_code,team_id,team_name,throws,twitter_id,weight
199,N,41,R,Tacoma,USA,1978-01-04T00:00:00,WA,,,,,,2010-04-04T00:00:00,col,M,6,5,"Hudson's Bay, Vancouver, WA",86,Chris Gissell,Chris Gissell,"Gissell, Chris","Gissell, Chris","Gissell, C","Gissell, C",Christopher,"Gissell, Chris",Gissell,,Odell,,,,Chris,277414,1,P,mlb,pitching,2004-08-22T00:00:00,2010-03-13T00:00:00,Signed,MIN,2010-03-13T00:00:00,COL,col,115,Colorado Rockies,R,,210
200,N,43,L,Brooklyn,USA,1976-04-05T00:00:00,NY,South Florida,,,,,2011-10-30T00:00:00,phi,M,6,1,"East Hampton, NY",7,Ross Gload,Ross Gload,"Gload, Ross","Gload, Ross",Gload,Gload,Ross,"Gload, Ross",Gload,,Peter,,,,Ross,340393,3,1B,mlb,hitting,2000-08-31T00:00:00,2009-12-15T00:00:00,Free agent,FA,2011-10-30T00:00:00,PHI,phi,143,Philadelphia Phillies,L,,190
201,Y,31,R,San Pedro de Macoris,Dominican Republic,1988-03-05T00:00:00,,,,,,,2017-04-01T00:00:00,phi,M,6,2,,62,Hector Gomez,Héctor Gómez,"Gomez, Hector","Gómez, Héctor","Gomez, H",Gómez H,Hector,"Gomez, Hector",Gomez,,Alexis,,,,Hector,467143,6,SS,mlb,hitting,2011-09-16T00:00:00,2016-12-12T00:00:00,NRI,NRI,2016-12-12T00:00:00,PHI,phi,143,Philadelphia Phillies,R,,195
202,N,58,R,Austin,USA,1960-09-03T00:00:00,TX,Cal State LA,,,,,1997-12-31T00:00:00,col,M,6,3,,,Rene Gonzales,Rene Gonzales,"Gonzales, Rene","Gonzales, Rene",Gonzales,Gonzales,Rene,"Gonzales, Rene",Gonzales,,Adrian,,,,Rene,114922,5,3B,mlb,hitting,1984-07-27T00:00:00,1997-01-01T00:00:00,Active,A,1997-01-01T00:00:00,COL,col,115,Colorado Rockies,R,,200
203,Y,33,L,Maracaibo,Venezuela,1985-10-17T00:00:00,,,,,,,2019-07-01T00:00:00,chc,M,6,1,"Liceo Udon Perez, Maracaibo, VEN",2,Carlos Gonzalez,Carlos González,"Gonzalez, Carlos","González, Carlos","Gonzalez, C","González, C",Carlos,"Gonzalez, Carlos",Gonzalez,,Eduardo,CarGo,,,Carlos,471865,9,RF,mlb,hitting,2008-05-30T00:00:00,2019-06-03T00:00:00,Signed,MIN,2019-07-01T00:00:00,CHC,chn,112,Chicago Cubs,L,@CarGo5,220
204,Y,27,R,Delray Beach,USA,1992-01-15T00:00:00,FL,Oral Roberts,,,,,,col,M,6,3,"Boca Raton Community, Boca Raton, FL",50,Chi Chi Gonzalez,Chi Chi González,"Gonzalez, Chi Chi","González, Chi Chi","Gonzalez, C","Gonzalez, C",Alexander,"Gonzalez, Chi Chi",Gonzalez,,,,,,Chi Chi,592346,1,P,mlb,pitching,2015-05-30T00:00:00,2019-06-25T00:00:00,Active,A,2019-08-17T00:00:00,COL,col,115,Colorado Rockies,R,@alexgonzalezchi,215
205,Y,36,R,Monterrey,Mexico,1983-02-23T00:00:00,Nuevo Leon,,,,,,2014-01-20T00:00:00,cin,M,6,2,"Preparatoria #16, MEX",,Edgar Gonzalez,Edgar Gonzalez,"Gonzalez, Edgar","Gonzalez, Edgar","Gonzalez, Ed","Gonzalez, Ed",Edgar,"Gonzalez, Edgar",Gonzalez,Elizondo,Gerardo,,,,Edgar,429440,1,P,mlb,pitching,2003-06-01T00:00:00,2014-01-20T00:00:00,Signed,MIN,2014-01-20T00:00:00,CIN,cin,113,Cincinnati Reds,R,,210
206,N,43,R,San Cristobal,Dominican Republic,1976-05-25T00:00:00,,,,,,,2000-12-20T00:00:00,nym,M,6,4,,38,Lariel Gonzalez,Lariel Gonzalez,"Gonzalez, Lariel","Gonzalez, Lariel",Gonzalez,Gonzalez,Lariel,"Gonzalez, Lariel",Gonzalez,,Alfonso,,,,Lariel,136764,1,P,mlb,pitching,1998-09-22T00:00:00,2000-01-14T00:00:00,Released,RL,2000-01-14T00:00:00,NYM,nyn,121,New York Mets,R,,228
207,N,40,R,Maracay,Venezuela,1979-06-26T00:00:00,,,,,,,2009-04-05T00:00:00,col,M,5,11,,3,Luis Gonzalez,Luis Gonzalez,"Gonzalez, Luis","Gonzalez, Luis","Gonzalez, L","Gonzalez, L",Luis,"Gonzalez, Luis",Gonzalez,,Alberto,,,,Luis,430840,4,2B,mlb,hitting,2004-04-06T00:00:00,2009-01-07T00:00:00,NRI,NRI,2009-01-07T00:00:00,COL,col,115,Colorado Rockies,R,,205
208,N,46,L,Oakland,USA,1972-09-30T00:00:00,CA,,,,,,1999-08-12T00:00:00,tor,M,5,11,"San Leandro, CA",17,Curtis Goodwin,Curtis Goodwin,"Goodwin, Curtis","Goodwin, Curtis",Goodwin,Goodwin,Curtis,"Goodwin, Curtis",Goodwin,,LaMar,,,,Curtis,114957,8,CF,mlb,hitting,1995-06-02T00:00:00,1999-08-06T00:00:00,Released,RL,1999-08-06T00:00:00,TOR,tor,141,Toronto Blue Jays,L,,180
209,N,51,L,Fresno,USA,1968-07-27T00:00:00,CA,Fresno State,,,,,2004-10-29T00:00:00,chc,M,6,0,"Central, Fresno, CA",24,Tom Goodwin,Tom Goodwin,"Goodwin, Tom","Goodwin, Tom",Goodwin,Goodwin,Thomas,"Goodwin, Tom",Goodwin,,Jones,Goody,,,Tom,114961,8,CF,mlb,hitting,1991-09-01T00:00:00,2003-03-31T00:00:00,Free agent,FA,2003-03-31T00:00:00,CHC,chn,112,Chicago Cubs,R,,195
210,N,52,R,West Palm Beach,USA,1967-08-14T00:00:00,FL,Miami (FL),,,,,2000-03-20T00:00:00,phi,M,6,0,"Palm Beach Gardens, FL",50,Joe Grahe,Joe Grahe,"Grahe, Joe","Grahe, Joe",Grahe,Grahe,Joseph,"Grahe, Joe",Grahe,,Milton,,,,Joe,115035,1,P,mlb,pitching,1990-08-04T00:00:00,1999-07-02T00:00:00,Reassigned,RM,1999-07-02T00:00:00,PHI,phi,143,Philadelphia Phillies,R,,200
211,N,55,R,Aurora,USA,1963-10-24T00:00:00,IL,,,,,,1993-12-31T00:00:00,col,M,6,2,"Joliet Catholic Academy, Joliet, IL",,Mark Grant,Mark Grant,"Grant, Mark","Grant, Mark",Grant,Grant,Mark,"Grant, Mark",Grant,,Andrew,,,,Mark,115047,1,P,mlb,pitching,1984-04-27T00:00:00,1993-05-20T00:00:00,Active,A,1993-05-20T00:00:00,COL,col,115,Colorado Rockies,R,@mudcat55,205
212,Y,27,R,Shawnee,USA,1991-11-05T00:00:00,OK,Oklahoma,,,,,,col,M,6,4,"Chandler, OK",55,Jon Gray,Jon Gray,"Gray, Jon","Gray, Jon","Gray, J","Gray, J",Jonathan,"Gray, Jon",Gray,,Charles,Wolf,,,Jon,592351,1,P,mlb,pitching,2015-08-04T00:00:00,2015-08-04T00:00:00,60-day IL,D60,2019-08-21T00:00:00,COL,col,115,Colorado Rockies,R,,227
213,N,48,R,Augusta,USA,1971-05-08T00:00:00,GA,Georgia Southern,,,,,2007-04-01T00:00:00,sd,M,5,10,"Evans, GA",4,Todd Greene,Todd Greene,"Greene, Todd","Greene, Todd",Greene,Greene,Todd,"Greene, Todd",Greene,,Anthony,,,,Todd,115103,2,C,mlb,hitting,1996-07-30T00:00:00,2007-01-13T00:00:00,NRI,NRI,2007-01-13T00:00:00,SD,sdn,135,San Diego Padres,R,@ToddGreene20,210
214,Y,42,R,Royal Oak,USA,1976-11-11T00:00:00,MI,Seton Hall,,,,,2017-11-02T00:00:00,tex,M,6,5,"C W. Baker, Baldwinsville, NY",37,Jason Grilli,Jason Grilli,"Grilli, Jason","Grilli, Jason",Grilli,Grilli,Jason,"Grilli, Jason",Grilli,,Michael,Grill Cheese,,,Jason,276351,1,P,mlb,pitching,2000-05-11T00:00:00,2017-07-02T00:00:00,Free agent,FA,2017-11-02T00:00:00,TEX,tex,140,Texas Rangers,R,@GrillCheese49,235
215,Y,31,L,Houston,USA,1988-01-10T00:00:00,TX,"Angelina JC, TX",,,,,2018-03-03T00:00:00,bal,M,6,0,"Brenham, TX",72,Jason Gurka,Jason Gurka,"Gurka, Jason","Gurka, Jason",Gurka,Gurka,Jason,"Gurka, Jason",Gurka,,Isidore,,,,Jason,543261,1,P,mlb,pitching,2015-08-29T00:00:00,2017-12-01T00:00:00,NRI,NRI,2017-12-01T00:00:00,BAL,bal,110,Baltimore Orioles,L,@Drgurka,170
216,Y,40,R,Roseburg,USA,1979-04-08T00:00:00,OR,Stanford,,,,,2017-04-12T00:00:00,was,M,6,1,"Ashland, OR",18,Jeremy Guthrie,Jeremy Guthrie,"Guthrie, Jeremy","Guthrie, Jeremy",Guthrie,Guthrie,Jeremy,"Guthrie, Jeremy",Guthrie,,Shane,JGuts,,,Jeremy,425386,1,P,mlb,pitching,2004-08-28T00:00:00,2017-04-08T00:00:00,Free agent,FA,2017-04-12T00:00:00,WSH,was,120,Washington Nationals,R,@TheRealJGuts,205
217,N,55,R,Bay Shore,USA,1964-01-29T00:00:00,NY,,,,,,1996-12-31T00:00:00,col,M,6,2,"St. John the Baptist, West Islip, NY",,John Habyan,John Habyan,"Habyan, John","Habyan, John",Habyan,Habyan,John,"Habyan, John",Habyan,,Gabriel,,,,John,115281,1,P,mlb,pitching,1985-09-29T00:00:00,1996-01-01T00:00:00,Active,A,1996-01-01T00:00:00,COL,col,115,Colorado Rockies,R,,195
218,N,44,R,Columbus,USA,1974-10-06T00:00:00,MS,,,,,,2007-04-01T00:00:00,mil,M,6,4,"Columbus, MS",67,Luther Hackman,Luther Hackman,"Hackman, Luther","Hackman, Luther",Hackman,Hackman,Luther,"Hackman, Luther",Hackman,,Gean,,,,Luther,235097,1,P,mlb,pitching,1999-09-01T00:00:00,2007-01-23T00:00:00,NRI,NRI,2007-01-23T00:00:00,MIL,mil,158,Milwaukee Brewers,R,,195
219,Y,31,R,Atlanta,USA,1987-09-27T00:00:00,GA,Princeton,,,,,,nyy,M,6,2,"The Walker School, Marietta, GA",75,David Hale,David Hale,"Hale, David","Hale, David",Hale,Hale,David,"Hale, David",Hale,,E.,,,,David,571735,1,P,mlb,pitching,2013-09-13T00:00:00,2019-05-21T00:00:00,10-day IL,D10,2019-07-28T00:00:00,NYY,nya,147,New York Yankees,R,,210
220,N,54,L,Baton Rouge,USA,1964-12-03T00:00:00,LA,Nicholls State,Pearland,USA,2015-06-21T00:00:00,TX,2001-07-24T00:00:00,col,M,6,1,"University, Baton Rouge, LA",--,Darryl Hamilton,Darryl Hamilton,"Hamilton, Darryl","Hamilton, Darryl",Hamilton,Hamilton,Darryl,"Hamilton, Darryl",Hamilton,,Quinn,,,,Darryl,115378,8,CF,mlb,hitting,1988-06-03T00:00:00,2001-07-18T00:00:00,Released,RL,2001-07-18T00:00:00,COL,col,115,Colorado Rockies,R,@DHam18,190
221,Y,36,R,Greenville,USA,1982-09-02T00:00:00,SC,Treasure Valley CC,,,,,2019-03-24T00:00:00,tex,M,6,6,"South Kitsap, Port Orchard, WA",39,Jason Hammel,Jason Hammel,"Hammel, Jason","Hammel, Jason",Hammel,Hammel,Jason,"Hammel, Jason",Hammel,,Aaron,Hammer,,,Jason,434628,1,P,mlb,pitching,2006-04-11T00:00:00,2019-02-01T00:00:00,Released,RL,2019-03-24T00:00:00,TEX,tex,140,Texas Rangers,R,@HammelTime39,225
222,N,48,R,Plainfield,USA,1971-03-05T00:00:00,NJ,Stanford,,,,,2005-06-10T00:00:00,was,M,6,0,"Scotch Plains-Fanwood, Scotch Plains, NJ",11,Jeffrey Hammonds,Jeffrey Hammonds,"Hammonds, Jeffrey","Hammonds, Jeffrey",Hammonds,Hammonds,Jeffrey,"Hammonds, Jeffrey",Hammonds,,Bryan,,,,Jeffrey,115394,9,RF,mlb,hitting,1993-06-25T00:00:00,2005-05-04T00:00:00,Released,RL,2005-05-04T00:00:00,WSH,was,120,Washington Nationals,R,,220
223,Y,24,R,Reno,USA,1994-10-10T00:00:00,NV,Long Beach State,,,,,,col,M,5,11,"Reno, NV",1,Garrett Hampson,Garrett Hampson,"Hampson, Garrett","Hampson, Garrett",Hampson,Hampson,Garrett,"Hampson, Garrett",Hampson,,Reese,G Hamp,,,Garrett,641658,4,2B,min,hitting,2018-07-21T00:00:00,2018-07-21T00:00:00,Active,A,2019-06-23T00:00:00,COL,col,115,Colorado Rockies,R,@ghamp2,188
224,Y,39,L,Belleville,USA,1980-05-24T00:00:00,IL,Southwestern Illinois College,,,,,2013-03-31T00:00:00,nym,M,6,1,"Edwardsville, IL",87,Justin Hampson,Justin Hampson,"Hampson, Justin","Hampson, Justin",Hampson,Hampson,Justin,"Hampson, Justin",Hampson,,Michael,,,,Justin,430618,1,P,mlb,pitching,2006-09-10T00:00:00,2013-03-24T00:00:00,Signed,MIN,2013-03-24T00:00:00,NYM,nyn,121,New York Mets,L,,205
225,N,46,R,Brooksville,USA,1972-09-09T00:00:00,FL,,,,,,2011-03-26T00:00:00,ari,M,5,10,"Crystal River, FL",21,Mike Hampton,Mike Hampton,"Hampton, Mike","Hampton, Mike",Hampton,Hampton,Michael,"Hampton, Mike",Hampton,,William,,,,Mike,115399,1,P,mlb,pitching,1993-04-17T00:00:00,2011-01-19T00:00:00,Released,RL,2011-03-26T00:00:00,ARI,ari,109,Arizona Diamondbacks,L,,195
226,Y,39,R,Washington,USA,1980-08-16T00:00:00,DC,"Rollins, FL",,,,,2018-05-28T00:00:00,sf,M,6,0,"Andover, MA",,Ryan Hanigan,Ryan Hanigan,"Hanigan, Ryan","Hanigan, Ryan",Hanigan,Hanigan,Ryan,"Hanigan, Ryan",Hanigan,,Michael,Hanny,,,Ryan,452672,2,C,mlb,hitting,2007-09-09T00:00:00,2018-05-28T00:00:00,Signed,MIN,2018-05-28T00:00:00,SF,sfn,137,San Francisco Giants,R,,225
227,Y,48,R,West Palm Beach,USA,1971-07-15T00:00:00,FL,Florida Atlantic,,,,,2007-08-15T00:00:00,col,M,6,2,"Lake Worth Christian School, Boynton Beach, FL",49,Tim Harikkala,Tim Harikkala,"Harikkala, Tim","Harikkala, Tim",Harikkala,Harikkala,Timothy,"Harikkala, Tim",Harikkala,,Allan,,,,Tim,115475,1,P,mlb,pitching,1995-05-27T00:00:00,2007-08-12T00:00:00,Signed,MIN,2007-08-12T00:00:00,COL,col,115,Colorado Rockies,R,,185
228,N,52,R,San Diego,USA,1966-10-25T00:00:00,CA,Cal State Fullerton,,,,,1997-12-31T00:00:00,la,M,6,5,"Ganesha, Pomona, CA",,Mike Harkey,Mike Harkey,"Harkey, Mike","Harkey, Mike",Harkey,Harkey,Michael,"Harkey, Mike",Harkey,,Anthony,,,,Mike,115476,1,P,mlb,pitching,1988-09-05T00:00:00,1997-01-01T00:00:00,Active,A,1997-01-01T00:00:00,LAD,lan,119,Los Angeles Dodgers,R,,220
229,N,55,R,Greensboro,USA,1963-12-01T00:00:00,NC,Elon,,,,,1995-08-04T00:00:00,min,M,6,2,,,Greg Harris,Greg Harris,"Harris, Greg","Harris, Greg",Harris,Harris,Gregory,"Harris, Greg",Harris,,Wade,,,,Greg,115522,1,P,mlb,pitching,1988-09-19T00:00:00,1995-04-11T00:00:00,Released,RL,1995-04-11T00:00:00,MIN,min,142,Minnesota Twins,R,,190
230,N,54,L,Miami,USA,1964-10-28T00:00:00,FL,Miami Dade CC,,,,,2006-03-29T00:00:00,mia,M,5,10,"Miami Jackson, Miami, FL",10,Lenny Harris,Lenny Harris,"Harris, Lenny","Harris, Lenny",Harris,Harris,Leonard,"Harris, Lenny",Harris,,Anthony,,,,Lenny,115529,5,3B,mlb,hitting,1988-09-07T00:00:00,2003-08-07T00:00:00,Released,RL,2003-08-07T00:00:00,MIA,mia,146,Miami Marlins,R,@LennyHarris,235
231,Y,34,R,Houston,USA,1984-08-28T00:00:00,TX,Louisiana State,,,,,,hou,M,6,4,"Slidell, LA",36,Will Harris,Will Harris,"Harris, Will","Harris, Will",Harris,Harris,William,"Harris, Will",Harris,,Taylor,Clutch Cam,,,Will,501789,1,P,mlb,pitching,2012-08-13T00:00:00,2014-11-03T00:00:00,Active,A,2018-10-19T00:00:00,HOU,hou,117,Houston Astros,R,,240
232,N,48,R,West Palm Beach,USA,1971-04-30T00:00:00,FL,Indain River CC,,,,,1999-03-28T00:00:00,ana,M,6,2,"John I. Leonard, Greenacres, FL",?,Ryan Hawblitzel,Ryan Hawblitzel,"Hawblitzel, Ryan","Hawblitzel, Ryan",Hawblitzel,Hawblitzel,Ryan,"Hawblitzel, Ryan",Hawblitzel,,Wade,,,,Ryan,115623,1,P,mlb,pitching,1996-06-09T00:00:00,1998-03-31T00:00:00,Active,A,1998-03-31T00:00:00,LAA,ana,108,Los Angeles Angels,R,,170
233,N,46,R,Gary,USA,1972-12-21T00:00:00,IN,,,,,,2015-11-02T00:00:00,tor,M,6,5,"West Side, Gary, IN",32,LaTroy Hawkins,LaTroy Hawkins,"Hawkins, LaTroy","Hawkins, LaTroy",Hawkins,Hawkins,LaTroy,"Hawkins, LaTroy",Hawkins,,,,,,LaTroy,115629,1,P,mlb,pitching,1995-04-29T00:00:00,2015-07-28T00:00:00,Free agent,FA,2015-11-02T00:00:00,TOR,tor,141,Toronto Blue Jays,R,@LaTroyHawkins32,220
234,N,40,L,Fort Worth,USA,1979-06-22T00:00:00,TX,Louisiana State,,,,,2013-08-04T00:00:00,ana,M,6,2,"Boswell, Fort Worth, TX",10,Brad Hawpe,Brad Hawpe,"Hawpe, Brad","Hawpe, Brad",Hawpe,Hawpe,Bradley,"Hawpe, Brad",Hawpe,,Bonte,,,,Brad,425547,9,RF,mlb,hitting,2004-05-01T00:00:00,2013-06-08T00:00:00,Released,RL,2013-08-04T00:00:00,LAA,ana,108,Los Angeles Angels,L,,190
235,N,54,R,Hattiesburg,USA,1965-05-29T00:00:00,MS,,,,,,2001-07-09T00:00:00,hou,M,6,0,"Forrest County Agricultural, Hattiesburg, MS",14,Charlie Hayes,Charlie Hayes,"Hayes, Charlie","Hayes, Charlie",Hayes,Hayes,Charles,"Hayes, Charlie",Hayes,,Dewayne,,,,Charlie,115640,5,3B,mlb,hitting,1988-09-11T00:00:00,2001-01-02T00:00:00,Released,RL,2001-01-02T00:00:00,HOU,hou,117,Houston Astros,R,,205
236,N,46,L,Knoxville,USA,1973-08-20T00:00:00,TN,Tennessee,,,,,2013-11-04T00:00:00,col,M,6,2,"Central, Knoxville, TN",17,Todd Helton,Todd Helton,"Helton, Todd","Helton, Todd",Helton,Helton,Todd,"Helton, Todd",Helton,,Lynn,The Toddfather,,,Todd,115732,3,1B,mlb,hitting,1997-08-02T00:00:00,2008-09-12T00:00:00,Active,A,2013-05-05T00:00:00,COL,col,115,Colorado Rockies,L,,220
237,N,50,L,El Paso,USA,1968-10-07T00:00:00,TX,,,,,,1999-10-04T00:00:00,sea,M,6,1,"El Paso, TX",27,Butch Henry,Butch Henry,"Henry, Butch","Henry, Butch",Henry,Henry,Floyd,"Henry, Butch",Henry,,Bluford,,,,Butch,115783,1,P,mlb,pitching,1992-04-09T00:00:00,1998-11-22T00:00:00,Free agent,FA,1998-11-22T00:00:00,SEA,sea,136,Seattle Mariners,L,,205
238,N,49,L,Champaign,USA,1970-04-01T00:00:00,IL,Illinois State,,,,,2010-04-04T00:00:00,kc,M,5,11,"Centennial, Champaign, IL",77,Matt Herges,Matt Herges,"Herges, Matt","Herges, Matt",Herges,Herges,Matthew,"Herges, Matt",Herges,,Tyler,,,,Matt,150382,1,P,mlb,pitching,1999-08-03T00:00:00,2010-01-11T00:00:00,NRI,NRI,2010-01-11T00:00:00,KC,kca,118,Kansas City Royals,R,,205
239,N,50,R,Rio Piedras,Puerto Rico,1969-07-14T00:00:00,,Interamerican University of Puerto Rico,,,,,2007-03-30T00:00:00,pit,M,6,1,"Maestro Ladi, Vega Alta, PR",18,Jose Hernandez,José Hernández,"Hernandez, Jose","Hernández, José","Hernandez, J","Hernandez, J",Jose,"Hernandez, Jose",Hernandez,Figueroa,Antonio,,,,Jose,115825,6,SS,mlb,hitting,1991-08-09T00:00:00,2006-12-30T00:00:00,Released,RL,2006-12-30T00:00:00,PIT,pit,134,Pittsburgh Pirates,R,,190
240,N,44,R,Villa Clara,Cuba,1975-02-20T00:00:00,,,,,,,2012-10-17T00:00:00,mil,M,6,2,,61,Livan Hernandez,Livan Hernandez,"Hernandez, Livan","Hernandez, Livan","Hernandez, L","Hernandez, L",Eisler,"Hernandez, Livan",Hernandez,,Livan,,,,Livan,115817,1,P,mlb,pitching,1996-09-24T00:00:00,2012-06-22T00:00:00,Free agent,FA,2012-10-17T00:00:00,MIL,mil,158,Milwaukee Brewers,R,,245
241,Y,30,L,Barquisimeto,Venezuela,1989-04-12T00:00:00,,,,,,,2014-08-04T00:00:00,col,M,5,10,,43,Pedro Hernandez,Pedro Hernandez,"Hernandez, Pedro","Hernandez, Pedro","Hernandez, P","Hernandez, P",Pedro,"Hernandez, Pedro",Hernandez,Camacho,Michel,,,,Pedro,517060,1,P,mlb,pitching,2012-07-18T00:00:00,2014-07-31T00:00:00,Signed,MIN,2014-08-04T00:00:00,COL,col,115,Colorado Rockies,L,,210
242,N,43,R,Caracas,Venezuela,1976-05-20T00:00:00,,,,,,,2014-03-30T00:00:00,kc,M,6,0,,50,Ramon Hernandez,Ramon Hernandez,"Hernandez, Ramon","Hernandez, Ramon","Hernandez, Ra","Hernandez, Ra",Ramon,"Hernandez, Ramon",Hernandez,Marin,Jose,,,,Ramon,150421,2,C,mlb,hitting,1999-06-29T00:00:00,2014-01-07T00:00:00,Released,RL,2014-03-30T00:00:00,KC,kca,118,Kansas City Royals,R,,220
243,Y,34,S,Maracaibo,Venezuela,1984-11-03T00:00:00,,,,,,,2015-10-29T00:00:00,chc,M,5,9,"Manual Segundo Sanchez, VEN",19,Jonathan Herrera,Jonathan Herrera,"Herrera, Jonathan","Herrera, Jonathan","Herrera, J","Herrera, J",Jonathan,"Herrera, Jonathan",Herrera,,Alejandro,,,,Jonathan,468406,4,2B,mlb,hitting,2008-04-30T00:00:00,2015-04-05T00:00:00,Free agent,FA,2015-10-29T00:00:00,CHC,chn,112,Chicago Cubs,R,,180
244,N,55,L,Bemidji,USA,1963-10-13T00:00:00,MN,Minnesota,,,,,1995-12-31T00:00:00,chc,M,6,2,"Bemidji, MN",,Bryan Hickerson,Bryan Hickerson,"Hickerson, Bryan","Hickerson, Bryan",Hickerson,Hickerson,Bryan,"Hickerson, Bryan",Hickerson,,David,,,,Bryan,115887,1,P,mlb,pitching,1991-07-25T00:00:00,1995-07-31T00:00:00,Active,A,1995-07-31T00:00:00,CHC,chn,112,Chicago Cubs,L,,200
245,N,37,R,Burbank,USA,1982-02-20T00:00:00,CA,California Lutheran,,,,,2010-04-03T00:00:00,nyy,M,6,8,"St. Francis, La Canada, CA",60,Jason Hirsh,Jason Hirsh,"Hirsh, Jason","Hirsh, Jason",Hirsh,Hirsh,Jason,"Hirsh, Jason",Hirsh,,Michael,,,,Jason,444865,1,P,mlb,pitching,2006-08-12T00:00:00,2010-02-08T00:00:00,NRI,NRI,2010-02-08T00:00:00,NYY,nya,147,New York Yankees,R,,250
246,N,49,S,Torrance,USA,1970-04-02T00:00:00,CA,El Camino CC,,,,,2005-10-27T00:00:00,kc,M,5,10,"West, Torrance, CA",1,Denny Hocking,Denny Hocking,"Hocking, Denny","Hocking, Denny",Hocking,Hocking,Dennis,"Hocking, Denny",Hocking,,Lee,,,,Denny,116000,6,SS,mlb,hitting,1993-09-10T00:00:00,2005-08-06T00:00:00,Free agent,FA,2005-08-06T00:00:00,KC,kca,118,Kansas City Royals,R,,185
247,Y,26,R,Latham,USA,1993-01-08T00:00:00,NY,East Carolina,,,,,,col,M,6,5,"Shaker, Latham, NY",34,Jeff Hoffman,Jeff Hoffman,"Hoffman, Jeff","Hoffman, Jeff",Hoffman,Hoffman,Jeffrey,"Hoffman, Jeff",Hoffman,,Robert,Hoff,,,Jeff,656546,1,P,mlb,pitching,2016-08-20T00:00:00,2016-08-20T00:00:00,Reassigned,RM,2019-08-14T00:00:00,COL,col,115,Colorado Rockies,R,@hoff_23,227
248,Y,33,R,Marion,USA,1985-11-20T00:00:00,NC,Western Carolina,,,,,2019-08-12T00:00:00,was,M,5,10,"McDowell, Marion, NC",,Greg Holland,Greg Holland,"Holland, Greg","Holland, Greg","Holland, G","Holland, G",Gregory,"Holland, Greg",Holland,,Scott,Holly,,,Greg,518813,1,P,mlb,pitching,2010-08-02T00:00:00,2019-08-12T00:00:00,Signed,MIN,2019-08-12T00:00:00,WSH,was,120,Washington Nationals,R,,205
249,N,46,L,Dayton,USA,1973-04-20T00:00:00,OH,,,,,,2006-10-29T00:00:00,cin,M,6,2,"Newport, Bellevue, WA",16,Todd Hollandsworth,Todd Hollandsworth,"Hollandsworth, Todd","Hollandsworth, Todd",Hollandsworth,Hollandsworth,Todd,"Hollandsworth, Todd",Hollandsworth,,Mathew,,,,Todd,116075,7,LF,mlb,hitting,1995-04-25T00:00:00,2006-08-09T00:00:00,Free agent,FA,2006-08-09T00:00:00,CIN,cin,113,Cincinnati Reds,L,,225
250,Y,39,R,Stillwater,USA,1980-01-15T00:00:00,OK,,,,,,2018-10-29T00:00:00,col,M,6,4,"Stillwater, OK",7,Matt Holliday,Matt Holliday,"Holliday, Matt","Holliday, Matt",Holliday,Holliday,Matthew,"Holliday, Matt",Holliday,,Thomas,,,,Matt,407812,7,LF,mlb,hitting,2004-04-16T00:00:00,2018-08-23T00:00:00,Free agent,FA,2018-10-29T00:00:00,COL,col,115,Colorado Rockies,R,,240
251,N,53,R,Asheville,USA,1966-04-25T00:00:00,NC,,,,,,2003-10-30T00:00:00,atl,M,6,0,"T.C. Roberson, Asheville, NC",40,Darren Holmes,Darren Holmes,"Holmes, Darren","Holmes, Darren",Holmes,Holmes,Darren,"Holmes, Darren",Holmes,,Lee,Holmie,,,Darren,116100,1,P,mlb,pitching,1990-09-01T00:00:00,2002-01-28T00:00:00,Free agent,FA,2002-01-28T00:00:00,ATL,atl,144,Atlanta Braves,R,,200
252,N,42,R,"Naha AFB, Okinawa",Japan,1977-07-08T00:00:00,,Memphis,,,,,2002-01-21T00:00:00,col,M,6,2,"Christian Brothers, Memphis, TN",48,Craig House,Craig House,"House, Craig","House, Craig",House,House,Craig,"House, Craig",House,,Michael,,,,Craig,331633,1,P,mlb,pitching,2000-08-06T00:00:00,2000-08-06T00:00:00,Traded,TR,2002-01-21T00:00:00,COL,col,115,Colorado Rockies,R,,220
253,Y,26,R,Cartersville,USA,1993-03-05T00:00:00,GA,Georgia Southern,,,,,,col,M,6,3,"Cartersville, GA",61,Sam Howard,Sam Howard,"Howard, Sam","Howard, Sam",Howard,Howard,Sam,"Howard, Sam",Howard,,,Sammy,,,Sam,607572,1,P,,pitching,2018-06-10T00:00:00,2019-07-21T00:00:00,Reassigned,RM,2019-08-10T00:00:00,COL,col,115,Colorado Rockies,L,,170
